date,rate_change,buy_orders,buy_volume,average_buy_order_volume,sell_orders,sell_volume,average_sell_order_volume,net_volume
06/09/2024,39.8 ( -0.5 %),12,"27,600","2,300",16,"25,300","1,581","2,300"
05/09/2024,40 ( 0 %),9,"10,200","1,133.33",12,"31,600","2,633","-21,400"
04/09/2024,40 ( 0 %),8,"26,800","3,350",12,"32,200","2,683","-5,400"
30/08/2024,40 ( 0 %),22,"19,500",886.36,13,"39,800","3,062","-20,300"
29/08/2024,40 ( 0 %),9,"15,400","1,711.11",9,"31,200","3,467","-15,800"
28/08/2024,40 ( -0.25 %),9,"9,500","1,055.56",9,"13,500","1,500","-4,000"
27/08/2024,40 ( -1.23 %),20,"23,500","1,175",16,"27,100","1,694","-3,600"
26/08/2024,40.5 ( 0 %),8,"6,700",837.5,12,"43,900","3,658","-37,200"
23/08/2024,40.5 ( -0.25 %),13,"9,700",746.15,16,"45,200","2,825","-35,500"
22/08/2024,40.6 ( 0.25 %),9,"7,800",866.67,12,"27,100","2,258","-19,300"
21/08/2024,40.5 ( 0 %),7,"4,800",685.71,15,"40,400","2,693","-35,600"
20/08/2024,40.5 ( 0 %),16,"18,400","1,150",21,"51,400","2,448","-33,000"
19/08/2024,40.5 ( 0 %),10,"7,600",760,17,"42,500","2,500","-34,900"
16/08/2024,40.5 ( 0 %),8,"4,200",525,16,"40,200","2,512","-36,000"
15/08/2024,40.6 ( 0 %),11,"12,200","1,109.09",23,"13,300",578,"-1,100"
14/08/2024,40.5 ( -0.25 %),6,"5,700",950,15,"40,600","2,707","-34,900"
13/08/2024,40.7 ( 0.25 %),10,"7,200",720,20,"10,700",535,"-3,500"
12/08/2024,40.5 ( 0 %),5,"2,600",520,18,"41,600","2,311","-39,000"
09/08/2024,40.4 ( -0.49 %),9,"5,500",611.11,18,"44,600","2,478","-39,100"
08/08/2024,40.6 ( 0 %),12,"28,700","2,391.67",18,"62,700","3,483","-34,000"
07/08/2024,40.5 ( -0.74 %),6,"6,500","1,083.33",10,"6,500",650,0
06/08/2024,40.8 ( 0.74 %),11,"8,400",763.64,15,"30,000","2,000","-21,600"
05/08/2024,40.5 ( -0.49 %),9,"7,400",822.22,16,"40,300","2,519","-32,900"
02/08/2024,41 ( 0.74 %),13,"10,400",800,9,"36,000","4,000","-25,600"
01/08/2024,40.7 ( 0 %),10,"10,000","1,000",8,"37,800","4,725","-27,800"
31/07/2024,40.7 ( 0.74 %),10,"8,200",820,11,"38,500","3,500","-30,300"
30/07/2024,40.7 ( 0.99 %),14,"10,100",721.43,15,"40,000","2,667","-29,900"
29/07/2024,40.2 ( 0.25 %),16,"15,600",975,19,"40,900","2,153","-25,300"
26/07/2024,40.3 ( 0 %),17,"13,100",770.59,18,"43,900","2,439","-30,800"
25/07/2024,40.3 ( 0.25 %),14,"10,300",735.71,18,"40,000","2,222","-29,700"
24/07/2024,40.5 ( 0 %),17,"11,800",694.12,20,"8,800",440,"3,000"
