date,rate_change,net_trading_volume,net_trading_value_billion_vnd,buy_volume,buy_value_billion_vnd,sell_volume,sell_value_billion_vnd,remaining_room,current_ownership
09/09/2024,106(-0.56 %),"-13,634",-1.44,"3,466",0.37,"17,100",1.81,"988,187,672",3.61%
06/09/2024,107(-1.20 %),"12,620",1.35,"13,020",1.39,400,0.04,"988,190,138",3.61%
05/09/2024,108(-0.92 %),"22,400",2.42,"23,400",2.53,"1,000",0.11,"988,191,058",3.61%
04/09/2024,109.4(-0.36 %),"16,914",1.85,"29,014",3.17,"12,100",1.32,"988,186,658",3.61%
30/08/2024,110(0.82 %),"23,400",2.58,"51,200",5.64,"27,800",3.06,"988,201,672",3.61%
29/08/2024,109.8(0.37 %),"20,000",2.2,"34,000",3.73,"14,000",1.52,"988,238,522",3.61%
28/08/2024,109.9(1.10 %),-850,-0.09,"13,500",1.48,"14,350",1.57,"988,263,622",3.61%
27/08/2024,110(-0.18 %),"22,300",2.45,"31,200",3.42,"8,900",0.97,"988,277,122",3.61%
26/08/2024,109.9(-1.52 %),"19,850",2.18,"19,850",2.18,0,0,"988,276,922",3.61%
23/08/2024,112(-1.06 %),"33,407",3.89,"64,807",7.39,"31,400",3.5,"988,289,172",3.61%
22/08/2024,113.7(0.44 %),"14,005",1.59,"21,605",2.45,"7,600",0.86,"988,352,029",3.6%
21/08/2024,113.9(0.80 %),"31,750",3.61,"33,700",3.83,"1,950",0.22,"988,367,310",3.6%
20/08/2024,113.9(1.88 %),"32,976",3.73,"39,300",4.45,"6,324",0.72,"988,428,600",3.6%
19/08/2024,112.5(3.21 %),"151,890",17.39,"160,800",18.39,"8,910",1,"988,428,600",3.6%
16/08/2024,109.5(2.24 %),"17,417",1.9,"20,217",2.2,"2,800",0.3,"988,588,800",3.59%
15/08/2024,107(-0.56 %),"14,910",1.6,"15,510",1.66,600,0.06,"988,607,517",3.59%
14/08/2024,109(0.55 %),"47,500",5.13,"49,000",5.29,"1,500",0.16,"988,522,727",3.6%
13/08/2024,108.7(0.46 %),"-83,471",-9.02,"16,829",1.83,"100,300",10.85,"988,570,727",3.59%
12/08/2024,109.6(2.62 %),"26,900",2.93,"27,900",3.03,"1,000",0.11,"988,586,256",3.59%
09/08/2024,109.9(6.80 %),"204,140",21.93,"205,440",22.07,"1,300",0.14,"988,595,556",3.59%
08/08/2024,103.5(0.39 %),"14,900",1.54,"33,500",3.45,"18,600",1.91,"988,667,496",3.59%
07/08/2024,101.7(-1.45 %),"-100,200",-10.29,"33,300",3.43,"133,500",13.72,"988,034,896",3.62%
06/08/2024,102(-5.99 %),"-625,200",-64.49,"40,900",4.21,"666,100",68.7,"988,007,596",3.62%
05/08/2024,107(-4.46 %),"-33,700",-3.7,"26,900",2.89,"60,600",6.59,"988,035,896",3.62%
02/08/2024,114.4(2.23 %),"22,000",2.54,"34,600",3.94,"12,600",1.39,"988,049,396",3.62%
01/08/2024,113(-1.48 %),"76,981",8.64,"90,381",10.13,"13,400",1.49,"987,978,396",3.62%
31/07/2024,115.9(-1.45 %),"57,711",6.63,"163,311",18.73,"105,600",12.09,"988,025,277",3.62%
30/07/2024,118(0.43 %),"73,200",8.64,"116,700",13.76,"43,500",5.11,"988,116,588",3.61%
29/07/2024,117.5(2.44 %),"-3,000",-0.37,"69,000",8.12,"72,000",8.48,"988,190,188",3.61%
24/07/2024,108(1.50 %),"3,826",0.52,"54,326",5.85,"50,500",5.33,"988,371,110",3.6%
23/07/2024,107.3(1.61 %),"-16,000",-1.69,"44,100",4.71,"60,100",6.41,"988,423,636",3.6%
22/07/2024,108(-0.46 %),"111,700",11.84,"113,500",12.03,"1,800",0.19,"988,460,136",3.6%
19/07/2024,108.9(0.09 %),"40,000",4.33,"47,600",5.16,"7,600",0.82,"988,424,336",3.6%
18/07/2024,110.9(-1.51 %),"1,699,900",185.07,"2,049,200",223.91,"349,300",38.83,"988,265,181",3.61%
